Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
2365	9.8571	1.2857	-0.68006	5.8625e-004
2366	9.4286	0.85714	-0.68006	5.7602e-004
2367	9.8571	1.2857	6.9936e-002	5.8617e-004
2368	9.4286	0.85714	6.9936e-002	5.7593e-004
2369	9.4286	1.2857	0.44494	5.7907e-004
2370	10.286	1.2857	-1.0551	5.9233e-004
2371	10.714	1.2857	-1.4301	5.9718e-004
2372	10.286	0.85714	-1.4301	5.8923e-004
2373	10.286	1.2857	-1.8051	5.9242e-004
2374	10.286	1.2857	-0.30506	5.9225e-004
2375	10.714	1.2857	-0.68006	5.971e-004
2376	10.286	0.85714	-0.68006	5.8915e-004
2377	10.714	1.2857	6.9936e-002	5.9701e-004
2378	10.286	0.85714	6.9936e-002	5.8907e-004
2379	10.286	1.2857	0.44494	5.9217e-004
2380	11.143	1.2857	-1.0551	6.0118e-004
2381	11.571	1.2857	-1.4301	6.0029e-004
2382	11.143	0.85714	-1.4301	5.9565e-004
2383	11.143	1.2857	-1.8051	6.0126e-004
2384	11.143	1.2857	-0.30506	6.011e-004
2385	11.571	1.2857	-0.68006	6.0021e-004
2386	11.143	0.85714	-0.68006	5.9557e-004
2387	11.571	1.2857	6.9936e-002	6.0014e-004
2388	11.143	0.85714	6.9936e-002	5.9549e-004
2389	11.143	1.2857	0.44494	6.0102e-004
2390	12.	1.2857	-1.0551	5.9646e-004
2391	12.429	1.2857	-1.4301	5.8292e-004
2392	12.	0.85714	-1.4301	5.8915e-004
2393	12.	1.2857	-1.8051	5.9654e-004
2394	12.	1.2857	-0.30506	5.9639e-004
2395	12.429	1.2857	-0.68006	5.8285e-004
2396	12.	0.85714	-0.68006	5.8908e-004
2397	12.429	1.2857	6.9936e-002	5.8277e-004
2398	12.	0.85714	6.9936e-002	5.89e-004
2399	12.	1.2857	0.44494	5.9631e-004
2400	12.857	1.2857	-1.0551	5.672e-004
2401	13.286	1.2857	-1.4301	5.4523e-004
2402	12.857	0.85714	-1.4301	5.6362e-004
2403	12.857	1.2857	-1.8051	5.6727e-004
2404	12.857	1.2857	-0.30506	5.6713e-004
2405	13.286	1.2857	-0.68006	5.4516e-004
2406	12.857	0.85714	-0.68006	5.6355e-004
2407	13.286	1.2857	6.9936e-002	5.4509e-004
2408	12.857	0.85714	6.9936e-002	5.6348e-004
2409	12.857	1.2857	0.44494	5.6706e-004
2410	13.714	1.2857	-1.0551	5.2273e-004
2411	14.143	1.2857	-1.4301	4.9964e-004
2412	13.714	0.85714	-1.4301	5.2476e-004
2413	13.714	1.2857	-1.8051	5.2279e-004
2414	13.714	1.2857	-0.30506	5.2266e-004
2415	14.143	1.2857	-0.68006	4.9957e-004
2416	13.714	0.85714	-0.68006	5.247e-004
2417	14.143	1.2857	6.9936e-002	4.9951e-004
2418	13.714	0.85714	6.9936e-002	5.2463e-004
2419	13.714	1.2857	0.44494	5.2259e-004
2420	14.571	1.2857	-1.0551	4.7632e-004
2421	15.	1.2857	-1.4301	4.533e-004
2422	14.571	0.85714	-1.4301	4.8101e-004
2423	14.571	1.2857	-1.8051	4.7639e-004
2424	14.571	1.2857	-0.30506	4.7626e-004
2425	15.	1.2857	-0.68006	4.5324e-004
2426	14.571	0.85714	-0.68006	4.8095e-004
2427	15.	1.2857	6.9936e-002	4.5318e-004
2428	14.571	0.85714	6.9936e-002	4.8089e-004
2429	14.571	1.2857	0.44494	4.762e-004
2430	15.429	1.2857	-1.0551	4.3052e-004
2431	15.857	1.2857	-1.4301	4.0818e-004
2432	15.429	0.85714	-1.4301	4.365e-004
2433	15.429	1.2857	-1.8051	4.3057e-004
2434	15.429	1.2857	-0.30506	4.3046e-004
2435	15.857	1.2857	-0.68006	4.0813e-004
2436	15.429	0.85714	-0.68006	4.3644e-004
2437	15.857	1.2857	6.9936e-002	4.0808e-004
2438	15.429	0.85714	6.9936e-002	4.3639e-004
2439	15.429	1.2857	0.44494	4.304e-004
2440	16.286	1.2857	-1.0551	3.8645e-004
2441	16.714	1.2857	-1.4301	3.6565e-004
2442	16.286	0.85714	-1.4301	3.9323e-004
2443	16.286	1.2857	-1.8051	3.865e-004
2444	16.286	1.2857	-0.30506	3.864e-004
2445	16.714	1.2857	-0.68006	3.6561e-004
2446	16.286	0.85714	-0.68006	3.9318e-004
2447	16.714	1.2857	6.9936e-002	3.6556e-004
2448	16.286	0.85714	6.9936e-002	3.9313e-004
2449	16.286	1.2857	0.44494	3.8635e-004
2450	17.143	1.2857	-1.0551	3.4594e-004
2451	17.571	1.2857	-1.4301	3.2767e-004
2452	17.143	0.85714	-1.4301	3.5307e-004
2453	17.143	1.2857	-1.8051	3.4598e-004
2454	17.143	1.2857	-0.30506	3.459e-004
2455	17.571	1.2857	-0.68006	3.2763e-004
2456	17.143	0.85714	-0.68006	3.5303e-004
2457	17.571	1.2857	6.9936e-002	3.2759e-004
2458	17.143	0.85714	6.9936e-002	3.5299e-004
2459	17.143	1.2857	0.44494	3.4586e-004
2460	18.	1.2857	-1.0551	3.1104e-004
2461	18.429	1.2857	-1.4301	2.9643e-004
2462	18.	0.85714	-1.4301	3.1802e-004
2463	18.	1.2857	-1.8051	3.1108e-004
2464	18.	1.2857	-0.30506	3.1101e-004
2465	18.429	1.2857	-0.68006	2.964e-004
2466	18.	0.85714	-0.68006	3.1799e-004
2467	18.429	1.2857	6.9936e-002	2.9637e-004
2468	18.	0.85714	6.9936e-002	3.1796e-004
2469	18.	1.2857	0.44494	3.1097e-004
2470	18.857	1.2857	-1.0551	2.8402e-004
2471	19.286	1.2857	-1.4301	2.741e-004
2472	18.857	0.85714	-1.4301	2.9003e-004
2473	18.857	1.2857	-1.8051	2.8404e-004
2474	18.857	1.2857	-0.30506	2.84e-004
2475	19.286	1.2857	-0.68006	2.7408e-004
2476	18.857	0.85714	-0.68006	2.9001e-004
2477	19.286	1.2857	6.9936e-002	2.7406e-004
2478	18.857	0.85714	6.9936e-002	2.8998e-004
2479	18.857	1.2857	0.44494	2.8397e-004
2480	19.714	1.2857	-1.0551	2.6679e-004
2481	20.143	1.2857	-1.4301	2.6223e-004
2482	19.714	0.85714	-1.4301	2.7065e-004
2483	19.714	1.2857	-1.8051	2.668e-004
2484	19.714	1.2857	-0.30506	2.6678e-004
2485	20.143	1.2857	-0.68006	2.6222e-004
2486	19.714	0.85714	-0.68006	2.7064e-004
2487	20.143	1.2857	6.9936e-002	2.6221e-004
2488	19.714	0.85714	6.9936e-002	2.7063e-004
2489	19.714	1.2857	0.44494	2.6676e-004
2490	20.571	1.2857	-1.0551	2.6042e-004
2491	21.	1.2857	-1.4301	2.6135e-004
2492	20.571	0.85714	-1.4301	2.6071e-004
2493	20.571	1.2857	-1.8051	2.6042e-004
2494	20.571	1.2857	-0.30506	2.6042e-004
2495	21.	1.2857	-0.68006	2.6135e-004
2496	20.571	0.85714	-0.68006	2.6071e-004
2497	21.	1.2857	6.9936e-002	2.6135e-004
2498	20.571	0.85714	6.9936e-002	2.607e-004
2499	20.571	1.2857	0.44494	2.6041e-004
2500	21.429	1.2857	-1.0551	2.6495e-004
2501	21.857	1.2857	-1.4301	2.7116e-004
2502	21.429	0.85714	-1.4301	2.6032e-004
2503	21.429	1.2857	-1.8051	2.6495e-004
2504	21.429	1.2857	-0.30506	2.6495e-004
2505	21.857	1.2857	-0.68006	2.7117e-004
2506	21.429	0.85714	-0.68006	2.6032e-004
2507	21.857	1.2857	6.9936e-002	2.7117e-004
2508	21.429	0.85714	6.9936e-002	2.6032e-004
2509	21.429	1.2857	0.44494	2.6496e-004
2510	22.286	1.2857	-1.0551	2.8e-004
2511	22.714	1.2857	-1.4301	2.9145e-004
2512	22.286	0.85714	-1.4301	2.6952e-004
2513	22.286	1.2857	-1.8051	2.7999e-004
2514	22.286	1.2857	-0.30506	2.8e-004
2515	22.714	1.2857	-0.68006	2.9146e-004
2516	22.286	0.85714	-0.68006	2.6953e-004
2517	22.714	1.2857	6.9936e-002	2.9147e-004
2518	22.286	0.85714	6.9936e-002	2.6953e-004
2519	22.286	1.2857	0.44494	2.8001e-004
2520	23.143	1.2857	-1.0551	3.0573e-004
2521	23.571	1.2857	-1.4301	3.2296e-004
2522	23.143	0.85714	-1.4301	2.8927e-004
2523	23.143	1.2857	-1.8051	3.0572e-004
2524	23.143	1.2857	-0.30506	3.0574e-004
2525	23.571	1.2857	-0.68006	3.2297e-004
2526	23.143	0.85714	-0.68006	2.8928e-004
2527	23.571	1.2857	6.9936e-002	3.2298e-004
2528	23.143	0.85714	6.9936e-002	2.8929e-004
2529	23.143	1.2857	0.44494	3.0574e-004
2530	24.	1.2857	-1.0551	3.4347e-004
2531	24.429	1.2857	-1.4301	3.6749e-004
2532	24.	0.85714	-1.4301	3.2177e-004
2533	24.	1.2857	-1.8051	3.4346e-004
2534	24.	1.2857	-0.30506	3.4347e-004
2535	24.429	1.2857	-0.68006	3.6749e-004
2536	24.	0.85714	-0.68006	3.2178e-004
2537	24.429	1.2857	6.9936e-002	3.675e-004
2538	24.	0.85714	6.9936e-002	3.2178e-004
2539	24.	1.2857	0.44494	3.4348e-004
2540	24.857	1.2857	-1.0551	3.9527e-004
2541	25.286	1.2857	-1.4301	4.2701e-004
2542	24.857	0.85714	-1.4301	3.6975e-004
2543	24.857	1.2857	-1.8051	3.9527e-004
2544	24.857	1.2857	-0.30506	3.9528e-004
2545	25.286	1.2857	-0.68006	4.2701e-004
2546	24.857	0.85714	-0.68006	3.6975e-004
2547	25.286	1.2857	6.9936e-002	4.2701e-004
2548	24.857	0.85714	6.9936e-002	3.6975e-004
2549	24.857	1.2857	0.44494	3.9528e-004
2550	25.714	1.2857	-1.0551	4.6281e-004
2551	26.143	1.2857	-1.4301	5.0266e-004
2552	25.714	0.85714	-1.4301	4.3508e-004
2553	25.714	1.2857	-1.8051	4.6281e-004
2554	25.714	1.2857	-0.30506	4.628e-004
2555	26.143	1.2857	-0.68006	5.0265e-004
2556	25.714	0.85714	-0.68006	4.3507e-004
2557	26.143	1.2857	6.9936e-002	5.0265e-004
2558	25.714	0.85714	6.9936e-002	4.3507e-004
2559	25.714	1.2857	0.44494	4.628e-004
2560	26.571	1.2857	-1.0551	5.4653e-004
2561	27.	1.2857	-1.4301	5.9428e-004
2562	26.571	0.85714	-1.4301	5.1797e-004
2563	26.571	1.2857	-1.8051	5.4654e-004
2564	26.571	1.2857	-0.30506	5.4652e-004
2565	27.	1.2857	-0.68006	5.9427e-004
2566	26.571	0.85714	-0.68006	5.1796e-004
2567	27.	1.2857	6.9936e-002	5.9426e-004
2568	26.571	0.85714	6.9936e-002	5.1794e-004
2569	26.571	1.2857	0.44494	5.4652e-004
2570	27.429	1.2857	-1.0551	6.4575e-004
2571	27.857	1.2857	-1.4301	7.0075e-004
2572	27.429	0.85714	-1.4301	6.1727e-004
2573	27.429	1.2857	-1.8051	6.4576e-004
2574	27.429	1.2857	-0.30506	6.4574e-004
2575	27.857	1.2857	-0.68006	7.0073e-004
2576	27.429	0.85714	-0.68006	6.1726e-004
2577	27.857	1.2857	6.9936e-002	7.0072e-004
2578	27.429	0.85714	6.9936e-002	6.1724e-004
2579	27.429	1.2857	0.44494	6.4573e-004
2580	28.286	1.2857	-1.0551	7.5905e-004
2581	28.714	1.2857	-1.4301	8.2048e-004
2582	28.286	0.85714	-1.4301	7.3125e-004
2583	28.286	1.2857	-1.8051	7.5907e-004
2584	28.286	1.2857	-0.30506	7.5904e-004
2585	28.714	1.2857	-0.68006	8.2046e-004
2586	28.286	0.85714	-0.68006	7.3123e-004
2587	28.714	1.2857	6.9936e-002	8.2045e-004
2588	28.286	0.85714	6.9936e-002	7.3121e-004
2589	28.286	1.2857	0.44494	7.5902e-004
2590	29.143	1.2857	-1.0551	8.848e-004
2591	29.571	1.2857	-1.4301	9.5184e-004
2592	29.143	0.85714	-1.4301	8.5802e-004
2593	29.143	1.2857	-1.8051	8.8482e-004
2594	29.143	1.2857	-0.30506	8.8478e-004
2595	29.571	1.2857	-0.68006	9.5182e-004
2596	29.143	0.85714	-0.68006	8.58e-004
2597	29.571	1.2857	6.9936e-002	9.518e-004
2598	29.143	0.85714	6.9936e-002	8.5798e-004
2599	29.143	1.2857	0.44494	8.8476e-004
2600	30.	1.2857	-1.0551	1.0214e-003
2601	30.429	1.2857	-1.4301	1.0932e-003
2602	30.	0.85714	-1.4301	9.9585e-004
2603	30.	1.2857	-1.8051	1.0214e-003
2604	30.	1.2857	-0.30506	1.0213e-003
2605	30.429	1.2857	-0.68006	1.0932e-003
2606	30.	0.85714	-0.68006	9.9582e-004
2607	30.429	1.2857	6.9936e-002	1.0932e-003
2608	30.	0.85714	6.9936e-002	9.958e-004
2609	30.	1.2857	0.44494	1.0213e-003
2610	30.857	1.2857	-1.0551	1.1672e-003
2611	31.286	1.2857	-1.4301	1.2433e-003
2612	30.857	0.85714	-1.4301	1.1431e-003
2613	30.857	1.2857	-1.8051	1.1673e-003
2614	30.857	1.2857	-0.30506	1.1672e-003
2615	31.286	1.2857	-0.68006	1.2432e-003
2616	30.857	0.85714	-0.68006	1.1431e-003
2617	31.286	1.2857	6.9936e-002	1.2432e-003
2618	30.857	0.85714	6.9936e-002	1.1431e-003
2619	30.857	1.2857	0.44494	1.1672e-003
2620	31.714	1.2857	-1.0551	1.3211e-003
2621	32.143	1.2857	-1.4301	1.4007e-003
2622	31.714	0.85714	-1.4301	1.2984e-003
2623	31.714	1.2857	-1.8051	1.3211e-003
2624	31.714	1.2857	-0.30506	1.3211e-003
2625	32.143	1.2857	-0.68006	1.4007e-003
2626	31.714	0.85714	-0.68006	1.2984e-003
2627	32.143	1.2857	6.9936e-002	1.4006e-003
2628	31.714	0.85714	6.9936e-002	1.2984e-003
2629	31.714	1.2857	0.44494	1.3211e-003
2630	32.571	1.2857	-1.0551	1.4819e-003
2631	33.	1.2857	-1.4301	1.5648e-003
2632	32.571	0.85714	-1.4301	1.4607e-003
2633	32.571	1.2857	-1.8051	1.4819e-003
2634	32.571	1.2857	-0.30506	1.4819e-003
2635	33.	1.2857	-0.68006	1.5647e-003
2636	32.571	0.85714	-0.68006	1.4607e-003
2637	33.	1.2857	6.9936e-002	1.5647e-003
2638	32.571	0.85714	6.9936e-002	1.4607e-003
2639	32.571	1.2857	0.44494	1.4819e-003
2640	33.429	1.2857	-1.0551	1.6493e-003
2641	33.857	1.2857	-1.4301	1.7356e-003
2642	33.429	0.85714	-1.4301	1.6293e-003
2643	33.429	1.2857	-1.8051	1.6493e-003
2644	33.429	1.2857	-0.30506	1.6492e-003
2645	33.857	1.2857	-0.68006	1.7355e-003
2646	33.429	0.85714	-0.68006	1.6293e-003
2647	33.857	1.2857	6.9936e-002	1.7355e-003
2648	33.429	0.85714	6.9936e-002	1.6292e-003
2649	33.429	1.2857	0.44494	1.6492e-003
2650	34.286	1.2857	-1.0551	1.8239e-003
2651	34.714	1.2857	-1.4301	1.9143e-003
2652	34.286	0.85714	-1.4301	1.8041e-003
2653	34.286	1.2857	-1.8051	1.8239e-003
2654	34.286	1.2857	-0.30506	1.8239e-003
2655	34.714	1.2857	-0.68006	1.9143e-003
2656	34.286	0.85714	-0.68006	1.804e-003
2657	34.714	1.2857	6.9936e-002	1.9143e-003
2658	34.286	0.85714	6.9936e-002	1.804e-003
2659	34.286	1.2857	0.44494	1.8238e-003
2660	35.143	1.2857	-1.0551	2.0076e-003
2661	35.143	0.85714	-1.4301	1.9833e-003
2662	35.143	1.2857	-1.8051	2.0076e-003
2663	35.571	1.2857	-1.4301	2.097e-003
2664	35.143	1.2857	-0.30506	2.0075e-003
2665	35.143	0.85714	-0.68006	1.9833e-003
2666	35.571	1.2857	-0.68006	2.097e-003
2667	35.143	0.85714	6.9936e-002	1.9833e-003
2668	35.143	1.2857	0.44494	2.0075e-003
2669	35.571	1.2857	6.9936e-002	2.0969e-003
2670	0.85714	0.42857	-1.0551	2.6659e-004
2671	1.2857	0.42857	-1.4301	2.785e-004
2672	0.85714	-8.1955e-016	-1.4301	2.4599e-004
2673	0.85714	0.42857	-1.8051	2.667e-004
2674	0.42857	0.42857	-1.4301	2.569e-004
2675	0.85714	0.42857	-0.30506	2.6648e-004
2676	1.2857	0.42857	-0.68006	2.784e-004
2677	0.85714	-5.4637e-016	-0.68006	2.4588e-004
2678	0.42857	0.42857	-0.68006	2.5681e-004
2679	1.2857	0.42857	6.9936e-002	2.7829e-004
2680	0.85714	-2.7318e-016	6.9936e-002	2.4577e-004
2681	0.85714	0.42857	0.44494	2.6639e-004
2682	0.42857	0.42857	6.9936e-002	2.5671e-004
2683	1.7143	0.42857	-1.0551	2.9224e-004
2684	2.1429	0.42857	-1.4301	3.0764e-004
2685	1.7143	-8.1955e-016	-1.4301	2.7399e-004
2686	1.7143	0.42857	-1.8051	2.9234e-004
2687	1.7143	0.42857	-0.30506	2.9213e-004
2688	2.1429	0.42857	-0.68006	3.0753e-004
2689	1.7143	-5.4637e-016	-0.68006	2.7389e-004
2690	2.1429	0.42857	6.9936e-002	3.0742e-004
2691	1.7143	-2.7318e-016	6.9936e-002	2.7376e-004
2692	1.7143	0.42857	0.44494	2.9202e-004
2693	2.5714	0.42857	-1.0551	3.2418e-004
2694	3.	0.42857	-1.4301	3.4175e-004
2695	2.5714	0.	-1.4301	3.0858e-004
2696	2.5714	0.42857	-1.8051	3.2429e-004
2697	2.5714	0.42857	-0.30506	3.2407e-004
2698	3.	0.42857	-0.68006	3.4165e-004
2699	2.5714	0.	-0.68006	3.0847e-004
2700	3.	0.42857	6.9936e-002	3.4153e-004
2701	2.5714	0.	6.9936e-002	3.0835e-004
2702	2.5714	0.42857	0.44494	3.2396e-004
2703	3.4286	0.42857	-1.0551	3.5985e-004
2704	3.8571	0.42857	-1.4301	3.7843e-004
2705	3.4286	0.	-1.4301	3.4669e-004
2706	3.4286	0.42857	-1.8051	3.5996e-004
2707	3.4286	0.42857	-0.30506	3.5974e-004
2708	3.8571	0.42857	-0.68006	3.7832e-004
2709	3.4286	0.	-0.68006	3.4658e-004
2710	3.8571	0.42857	6.9936e-002	3.7821e-004
2711	3.4286	0.	6.9936e-002	3.4646e-004
2712	3.4286	0.42857	0.44494	3.5963e-004
2713	4.2857	0.42857	-1.0551	3.9702e-004
2714	4.7143	0.42857	-1.4301	4.1565e-004
2715	4.2857	0.	-1.4301	3.8599e-004
2716	4.2857	0.42857	-1.8051	3.9713e-004
2717	4.2857	0.42857	-0.30506	3.9692e-004
2718	4.7143	0.42857	-0.68006	4.1554e-004
2719	4.2857	0.	-0.68006	3.8588e-004
2720	4.7143	0.42857	6.9936e-002	4.1544e-004
2721	4.2857	0.	6.9936e-002	3.8577e-004
2722	4.2857	0.42857	0.44494	3.9681e-004
2723	5.1429	0.42857	-1.0551	4.339e-004
2724	5.5714	0.42857	-1.4301	4.5183e-004
2725	5.1429	0.	-1.4301	4.2473e-004
2726	5.1429	0.42857	-1.8051	4.3401e-004
2727	5.1429	0.42857	-0.30506	4.338e-004
2728	5.5714	0.42857	-0.68006	4.5173e-004
2729	5.1429	0.	-0.68006	4.2462e-004
2730	5.5714	0.42857	6.9936e-002	4.5163e-004
2731	5.1429	0.	6.9936e-002	4.2452e-004
2732	5.1429	0.42857	0.44494	4.3369e-004
2733	6.	0.42857	-1.0551	4.6908e-004
2734	6.4286	0.42857	-1.4301	4.8572e-004
2735	6.	0.	-1.4301	4.6158e-004
2736	6.	0.42857	-1.8051	4.6918e-004
2737	6.	0.42857	-0.30506	4.6898e-004
2738	6.4286	0.42857	-0.68006	4.8562e-004
2739	6.	0.	-0.68006	4.6147e-004
2740	6.4286	0.42857	6.9936e-002	4.8552e-004
2741	6.	0.	6.9936e-002	4.6137e-004
2742	6.	0.42857	0.44494	4.6888e-004
2743	6.8571	0.42857	-1.0551	5.0143e-004
2744	7.2857	0.42857	-1.4301	5.1629e-004
2745	6.8571	0.	-1.4301	4.9544e-004
2746	6.8571	0.42857	-1.8051	5.0153e-004
2747	6.8571	0.42857	-0.30506	5.0133e-004
2748	7.2857	0.42857	-0.68006	5.162e-004
2749	6.8571	0.	-0.68006	4.9534e-004
2750	7.2857	0.42857	6.9936e-002	5.161e-004
2751	6.8571	0.	6.9936e-002	4.9524e-004
2752	6.8571	0.42857	0.44494	5.0123e-004
2753	7.7143	0.42857	-1.0551	5.3002e-004
2754	8.1429	0.42857	-1.4301	5.4272e-004
2755	7.7143	0.	-1.4301	5.2539e-004
2756	7.7143	0.42857	-1.8051	5.3012e-004
2757	7.7143	0.42857	-0.30506	5.2993e-004
2758	8.1429	0.42857	-0.68006	5.4263e-004
2759	7.7143	0.	-0.68006	5.253e-004
2760	8.1429	0.42857	6.9936e-002	5.4254e-004
2761	7.7143	0.	6.9936e-002	5.252e-004
2762	7.7143	0.42857	0.44494	5.2983e-004
2763	8.5714	0.42857	-1.0551	5.5412e-004
2764	9.	0.42857	-1.4301	5.6434e-004
2765	8.5714	0.	-1.4301	5.5063e-004
2766	8.5714	0.42857	-1.8051	5.5421e-004
2767	8.5714	0.42857	-0.30506	5.5403e-004
2768	9.	0.42857	-0.68006	5.6425e-004
2769	8.5714	0.	-0.68006	5.5054e-004
2770	9.	0.42857	6.9936e-002	5.6416e-004
2771	8.5714	0.	6.9936e-002	5.5045e-004
2772	8.5714	0.42857	0.44494	5.5394e-004
2773	9.4286	0.42857	-1.0551	5.731e-004
2774	9.8571	0.42857	-1.4301	5.8049e-004
2775	9.4286	0.	-1.4301	5.7036e-004
2776	9.4286	0.42857	-1.8051	5.7319e-004
2777	9.4286	0.42857	-0.30506	5.7302e-004
2778	9.8571	0.42857	-0.68006	5.8041e-004
2779	9.4286	0.	-0.68006	5.7027e-004
2780	9.8571	0.42857	6.9936e-002	5.8032e-004
2781	9.4286	0.	6.9936e-002	5.7019e-004
